"Date","Movement","Anger","Anticipation","Disgust","Fear","Joy","Sadness","Surprise","Trust","Negative","Positive"
"2017-04-20",0,13,9,2,12,3,7,6,14,19,17
"2017-04-21",1,13,13,7,17,9,10,9,9,25,18
"2017-04-24",0,10,5,9,12,3,8,5,17,18,18
"2017-04-25",0,13,16,9,15,14,14,4,26,27,31
"2017-04-26",1,13,8,5,13,7,11,6,17,19,22
"2017-04-27",1,12,8,1,14,6,7,5,20,21,25
"2017-04-28",1,13,9,9,19,6,11,4,23,23,18
"2017-05-01",1,20,15,4,24,10,8,5,24,26,28
"2017-05-02",0,9,11,4,14,8,7,8,21,20,28
"2017-05-03",0,16,12,8,18,5,10,7,14,33,21
"2017-05-04",1,11,9,5,14,7,7,8,16,17,23
"2017-05-05",0,13,12,4,16,6,11,5,18,22,18
"2017-05-08",0,12,12,4,15,6,8,8,16,18,20
"2017-05-09",1,16,16,7,22,8,7,2,19,30,26
"2017-05-10",1,11,16,7,13,9,15,6,17,26,25
"2017-05-11",1,13,13,5,16,9,9,5,15,23,20
"2017-05-12",0,7,15,4,16,7,8,7,16,19,20
"2017-05-15",0,12,14,9,20,7,12,8,16,31,22
"2017-05-16",1,10,7,1,10,5,3,2,13,15,20
"2017-05-17",1,17,12,8,20,10,7,8,23,27,33
"2017-05-18",0,12,8,5,14,7,7,3,14,25,20
"2017-05-19",0,8,10,3,13,7,6,3,22,19,26
"2017-05-22",0,8,14,4,11,11,7,7,23,21,24
"2017-05-23",0,17,11,6,25,6,14,7,14,24,23
"2017-05-24",0,6,10,1,13,8,8,4,16,11,22
"2017-05-25",0,13,9,7,21,5,13,8,19,23,25
"2017-05-26",0,10,5,5,19,4,8,5,19,21,21
"2017-05-30",1,15,18,5,22,11,6,9,21,31,32
"2017-05-31",1,8,11,0,12,4,10,3,19,19,24
"2017-06-01",0,1,9,0,1,7,5,3,16,6,22
"2017-06-02",0,7,9,4,7,7,4,5,16,16,26
"2017-06-05",1,18,12,6,24,8,10,9,26,28,30
"2017-06-06",1,11,10,8,13,4,4,5,25,17,24
"2017-06-07",0,13,8,5,23,4,14,3,23,23,30
"2017-06-08",0,10,15,4,12,7,6,4,17,13,21
"2017-06-09",0,9,9,5,16,9,12,9,12,17,21
"2017-06-12",1,11,9,6,13,4,10,8,12,20,18
"2017-06-13",0,14,12,10,18,7,13,6,14,27,26
"2017-06-14",0,7,11,4,8,5,4,2,18,16,24
"2017-06-15",0,7,6,5,18,4,8,7,9,26,18
"2017-06-16",0,11,8,3,11,5,3,5,12,12,15
"2017-06-19",0,9,8,7,16,6,7,5,11,22,25
"2017-06-20",1,13,10,5,19,3,9,5,14,22,20
"2017-06-21",1,7,9,3,10,9,8,4,17,17,27
"2017-06-22",1,12,12,3,18,6,14,1,16,29,23
"2017-06-23",0,15,13,5,19,5,14,5,18,27,25
"2017-06-26",1,5,7,4,11,7,5,3,17,17,20
"2017-06-27",1,21,16,5,28,7,16,14,20,31,21
"2017-06-28",0,11,19,6,14,10,9,8,17,23,25
"2017-06-29",1,14,10,4,14,6,8,5,17,22,28
"2017-06-30",0,13,9,3,13,9,16,5,22,26,26
"2017-07-03",0,17,10,5,21,6,10,6,15,23,14
"2017-07-05",1,13,10,3,22,9,8,10,19,25,30
"2017-07-06",1,11,10,7,20,7,9,5,20,22,21
"2017-07-07",0,10,9,7,12,7,6,5,19,20,25
"2017-07-10",0,10,11,5,14,5,7,5,15,19,19
"2017-07-11",1,9,8,4,13,7,4,6,18,14,22
"2017-07-12",0,11,9,7,17,8,11,3,12,23,19
"2017-07-13",0,7,9,6,12,8,5,3,22,14,19
"2017-07-14",0,11,5,6,14,7,8,8,18,22,27
"2017-07-17",1,11,11,4,17,7,7,8,19,18,22
"2017-07-18",1,6,11,3,10,9,6,3,13,13,24
"2017-07-19",0,14,11,13,19,8,14,7,16,26,23
"2017-07-20",1,9,13,2,15,8,7,8,23,18,24
"2017-07-21",1,11,7,7,16,2,9,5,17,19,20
"2017-07-24",1,5,8,2,8,6,5,3,21,16,22
"2017-07-25",1,8,11,4,12,7,2,5,14,14,20
"2017-07-26",0,10,11,5,15,11,7,8,19,15,26
"2017-07-27",0,20,14,9,23,8,16,10,20,34,27
"2017-07-28",0,6,6,5,10,2,3,3,12,16,15
"2017-07-31",0,7,11,4,8,7,1,4,17,17,18
"2017-08-01",0,9,9,7,15,9,4,5,25,21,23
"2017-08-02",0,11,6,4,12,2,9,5,12,21,9
"2017-08-03",0,4,10,7,11,4,5,5,14,17,17
"2017-08-04",0,10,8,5,15,7,9,2,16,22,19
"2017-08-07",0,7,10,3,14,7,8,4,15,22,25
"2017-08-08",1,12,7,3,22,5,8,6,14,24,21
"2017-08-09",0,13,15,3,23,9,10,6,18,21,24
"2017-08-10",1,11,11,4,16,7,6,3,12,18,22
"2017-08-11",1,11,8,5,19,3,10,6,12,18,17
"2017-08-14",0,14,7,6,21,3,11,6,11,21,16
"2017-08-15",1,11,8,3,21,8,11,4,13,25,18
"2017-08-16",1,10,8,2,18,6,6,3,13,19,17
"2017-08-17",1,14,7,7,17,3,9,4,11,28,9
"2017-08-18",1,13,11,9,19,6,11,6,19,27,24
"2017-08-21",0,11,14,5,15,11,12,11,16,21,29
"2017-08-22",0,14,8,10,22,8,15,4,18,26,20
"2017-08-23",1,7,7,5,13,4,4,3,19,19,24
"2017-08-24",1,8,11,6,17,6,9,9,15,25,22
"2017-08-25",1,16,6,5,20,2,11,5,7,25,14
"2017-08-28",1,7,10,3,20,6,15,4,19,23,25
"2017-08-29",0,9,10,7,12,4,7,2,22,14,23
"2017-08-30",0,12,10,4,13,6,12,5,15,16,27
"2017-08-31",0,11,9,4,13,4,8,4,11,16,15
"2017-09-01",0,10,9,4,20,6,10,8,12,19,18
"2017-09-05",1,7,7,8,14,7,7,6,16,16,17
"2017-09-06",1,14,7,7,20,6,10,5,9,20,16
"2017-09-07",1,11,9,5,19,8,9,6,14,23,23
"2017-09-08",0,6,10,5,19,7,12,9,16,24,17
"2017-09-11",0,11,9,4,13,7,9,6,11,22,22
"2017-09-12",0,7,8,2,13,2,8,2,9,15,14
"2017-09-13",0,14,8,7,19,6,12,6,12,27,24
"2017-09-14",0,7,10,1,14,3,4,4,9,15,18
"2017-09-15",0,10,6,7,16,7,10,8,11,26,22
"2017-09-18",0,10,9,3,15,4,12,4,11,18,20
"2017-09-19",0,10,4,4,12,4,8,5,10,22,18
"2017-09-20",0,10,10,2,17,5,7,8,11,17,18
"2017-09-21",1,8,7,8,16,4,11,10,7,27,15
"2017-09-22",0,16,5,4,19,5,7,11,6,29,14
"2017-09-25",1,10,12,4,15,6,11,8,13,21,18
"2017-09-26",1,8,11,3,11,7,7,7,13,16,26
"2017-09-27",0,6,13,6,9,7,7,6,19,17,25
"2017-09-28",0,11,11,2,13,5,9,4,10,16,18
"2017-09-29",0,10,9,6,8,6,6,5,14,19,18
"2017-10-02",0,11,13,6,14,9,9,7,14,20,20
"2017-10-03",0,14,12,5,14,12,13,10,17,28,24
"2017-10-04",0,8,9,9,16,10,8,6,17,25,27
"2017-10-05",0,15,12,6,16,10,10,8,19,20,23
"2017-10-06",0,11,10,8,19,6,8,8,17,26,21
"2017-10-09",1,9,10,5,22,6,10,6,15,21,27
"2017-10-10",0,6,14,5,14,8,6,6,15,13,22
"2017-10-11",0,14,11,3,17,5,6,9,9,30,21
"2017-10-12",1,15,7,4,19,3,11,8,13,24,19
"2017-10-13",1,21,12,11,34,5,18,9,20,39,18
"2017-10-16",0,13,13,7,20,9,13,12,15,31,28
"2017-10-17",0,13,6,7,17,6,14,5,19,26,23
"2017-10-18",0,16,12,8,28,10,12,8,23,34,29
"2017-10-19",0,16,13,12,19,7,16,12,11,31,24
"2017-10-20",0,12,13,5,10,10,4,8,19,20,25
"2017-10-23",1,12,15,8,16,9,12,10,15,23,24
"2017-10-24",0,3,6,3,4,7,4,6,11,13,17
"2017-10-25",1,10,10,10,16,8,12,7,19,23,19
"2017-10-26",0,9,9,5,11,7,10,4,20,22,28
"2017-10-27",0,8,12,5,14,3,8,4,16,18,20
"2017-10-30",1,8,11,5,14,4,7,6,13,17,16
"2017-10-31",0,12,11,5,20,6,10,9,16,30,24
"2017-11-01",1,14,10,8,20,6,10,5,22,32,31
"2017-11-02",0,8,16,8,22,8,9,5,17,22,26
"2017-11-03",1,8,8,3,12,5,10,6,19,22,25
"2017-11-06",0,14,15,7,19,7,11,7,21,31,21
"2017-11-07",1,5,8,1,12,3,5,4,12,12,18
"2017-11-08",0,16,17,16,23,10,17,4,27,33,31
"2017-11-09",1,15,8,16,22,8,17,7,25,39,29
"2017-11-10",1,14,7,10,17,4,17,5,17,28,24
"2017-11-13",0,15,13,5,21,7,14,8,16,30,28
"2017-11-14",0,11,5,6,13,8,11,3,18,21,23
"2017-11-15",1,15,18,6,21,12,14,10,20,27,31
"2017-11-16",0,7,20,8,14,14,9,8,28,26,31
"2017-11-17",1,13,10,3,18,7,9,7,18,18,23
"2017-11-20",0,13,11,7,20,10,16,8,20,28,36
"2017-11-21",0,12,12,3,12,7,9,9,14,26,17
"2017-11-22",1,13,15,5,21,5,9,6,18,26,19
"2017-11-24",0,14,12,6,18,5,9,6,18,19,20
"2017-11-27",0,13,9,7,18,5,9,3,16,23,19
"2017-11-28",0,12,11,9,17,10,10,4,18,21,32
"2017-11-29",0,8,12,3,12,7,8,6,20,18,18
"2017-11-30",0,10,7,4,11,4,5,4,8,16,18
"2017-12-01",1,18,15,10,22,7,10,8,22,32,26
"2017-12-04",1,19,9,8,27,9,21,9,15,40,19
"2017-12-05",1,12,11,7,13,10,5,6,25,21,29
"2017-12-06",1,6,11,4,11,9,5,6,25,19,29
"2017-12-07",0,14,4,6,14,3,6,4,12,18,22
"2017-12-08",0,10,13,6,14,7,13,7,22,24,27
"2017-12-11",0,8,7,4,12,4,6,2,10,15,12
"2017-12-12",0,10,9,3,11,7,8,5,16,16,18
"2017-12-13",0,11,15,6,20,6,6,5,20,18,19
"2017-12-14",1,9,13,4,16,8,6,6,16,12,27
"2017-12-15",0,10,13,4,15,8,13,3,19,16,21
"2017-12-18",0,10,15,5,14,11,5,6,23,12,25
"2017-12-19",1,17,6,7,25,0,16,4,15,28,11
"2017-12-20",1,15,12,11,24,10,15,6,23,25,29
"2017-12-21",0,14,11,3,15,12,14,6,28,24,32
"2017-12-22",1,15,12,8,16,6,11,9,21,27,30
"2017-12-26",0,17,14,6,18,9,13,9,14,27,24
"2017-12-27",0,12,14,9,14,6,16,8,18,28,28
"2017-12-28",0,11,10,8,14,6,10,7,17,26,22
"2017-12-29",1,12,14,3,21,8,8,6,19,31,27
"2018-01-02",0,14,14,8,14,10,8,4,20,26,30
"2018-01-03",0,14,11,6,16,4,10,8,13,26,23
"2018-01-04",0,10,17,8,15,11,13,10,17,25,29
"2018-01-05",0,16,11,7,12,3,12,4,16,21,23
"2018-01-08",1,13,13,5,13,6,9,5,16,23,21
"2018-01-09",0,13,9,6,21,4,13,8,11,22,18
"2018-01-10",0,16,8,7,23,2,14,5,14,28,22
"2018-01-11",0,10,6,6,13,6,7,6,14,19,20
"2018-01-12",0,14,9,6,11,9,7,9,21,19,25
"2018-01-16",1,17,12,13,20,3,14,6,9,33,14
"2018-01-17",0,10,14,4,16,5,7,7,13,24,22
"2018-01-18",1,9,10,8,18,10,9,7,16,24,24
"2018-01-19",0,14,10,5,14,9,7,6,17,17,21
"2018-01-22",0,6,12,1,12,10,4,5,17,14,28
"2018-01-23",1,7,13,3,12,6,7,5,15,19,27
"2018-01-24",1,7,11,5,11,6,6,3,9,19,18
"2018-01-25",0,11,9,3,14,15,6,7,32,26,33
"2018-01-26",0,21,12,12,25,9,16,5,19,33,31
"2018-01-29",1,9,9,6,11,5,8,4,18,16,19
"2018-01-30",1,10,11,5,17,3,9,4,10,21,16
"2018-01-31",1,17,10,13,18,4,12,8,18,28,24
"2018-02-01",0,9,7,10,16,4,12,3,16,21,18
"2018-02-02",1,4,6,4,11,6,3,4,16,14,18
"2018-02-05",1,10,14,10,26,5,16,4,18,30,21
"2018-02-06",0,15,12,10,22,7,14,8,24,29,22
"2018-02-07",0,17,14,8,18,9,10,4,18,28,24
"2018-02-08",1,10,15,7,16,8,8,8,20,23,19
"2018-02-09",0,12,4,10,16,6,12,5,16,23,13
"2018-02-12",0,10,9,7,12,7,6,3,13,17,15
"2018-02-13",0,6,4,5,10,6,6,2,22,17,26
"2018-02-14",0,5,11,5,15,6,6,2,16,17,19
"2018-02-15",0,12,10,4,17,6,7,5,19,19,17
"2018-02-16",0,11,10,8,12,6,14,4,18,25,25
"2018-02-20",1,14,13,6,20,9,13,9,21,29,31
"2018-02-21",1,8,5,7,13,6,4,2,16,27,26
"2018-02-22",0,13,5,6,16,6,11,4,15,22,14
"2018-02-23",0,14,11,11,23,7,12,4,15,28,25
"2018-02-26",0,13,11,15,22,6,14,6,16,33,25
"2018-02-27",1,14,8,5,16,4,10,3,12,31,16
"2018-02-28",1,9,18,4,17,9,7,6,24,25,32
"2018-03-01",1,14,13,5,24,8,5,5,18,25,28
"2018-03-02",0,17,16,9,23,10,10,5,17,25,24
"2018-03-05",0,14,9,8,19,10,15,5,15,30,20
"2018-03-06",1,17,14,9,18,13,11,10,23,25,30
"2018-03-07",0,18,8,5,13,8,13,6,21,25,33
"2018-03-08",0,10,8,5,15,2,11,2,13,19,13
"2018-03-09",0,15,10,10,24,3,12,9,14,35,26
"2018-03-12",1,10,8,6,12,5,9,2,20,15,18
"2018-03-13",1,10,7,4,13,7,8,3,9,19,16
"2018-03-14",1,4,5,3,8,3,1,2,13,12,17
"2018-03-15",0,17,10,11,23,5,13,6,14,31,16
"2018-03-16",0,12,7,7,18,5,6,6,14,24,21
"2018-03-19",1,12,12,6,13,8,8,8,18,26,23
"2018-03-20",0,11,8,10,13,5,11,5,13,23,13
"2018-03-21",1,7,8,5,12,6,9,6,17,22,24
"2018-03-22",1,8,12,12,15,7,10,5,17,24,17
"2018-03-23",1,16,7,8,20,6,14,5,18,32,27
"2018-03-26",0,10,9,7,15,9,5,4,20,20,28
"2018-03-27",1,13,8,8,16,3,12,4,18,24,19
"2018-03-28",1,12,11,7,17,7,9,7,17,18,25
"2018-03-29",0,10,6,8,15,5,7,2,10,23,14
"2018-04-02",1,10,12,7,15,10,11,4,18,21,29
"2018-04-03",0,15,6,5,11,2,5,6,8,16,13
"2018-04-04",0,9,8,8,14,9,9,6,21,24,27
"2018-04-05",0,10,14,9,18,7,11,6,18,24,30
"2018-04-06",1,16,14,11,18,8,8,8,16,30,35
"2018-04-09",1,15,10,9,17,5,10,6,16,28,22
"2018-04-10",0,13,10,6,18,11,8,5,19,17,28
"2018-04-11",1,16,9,7,24,7,17,5,18,27,24
"2018-04-12",0,11,6,5,15,4,8,4,16,18,19
"2018-04-13",1,12,10,3,15,3,3,4,16,19,19
"2018-04-16",0,13,15,3,16,5,6,3,14,20,18
"2018-04-17",0,7,9,3,14,8,8,5,18,17,30
"2018-04-18",1,10,13,7,16,5,9,6,13,17,19
"2018-04-19",1,7,8,5,8,6,9,9,16,18,25
"2018-04-20",1,9,14,6,12,9,10,3,17,28,16
"2018-04-23",1,14,6,7,18,2,11,4,13,23,17
"2018-04-24",1,12,11,6,17,4,9,6,19,32,26
"2018-04-25",0,9,13,6,13,6,9,6,17,19,22
"2018-04-26",0,8,21,8,17,10,13,6,25,27,33
"2018-04-27",1,14,14,6,20,9,13,8,14,25,25
"2018-04-30",1,11,12,6,11,6,12,3,14,20,25
"2018-05-01",1,12,10,4,14,12,4,6,20,21,26
"2018-05-02",1,8,9,2,14,4,6,2,18,19,23
"2018-05-03",0,7,9,6,17,11,12,4,17,27,28
"2018-05-04",0,10,11,4,17,9,15,12,14,20,23
"2018-05-07",0,18,10,7,21,6,14,6,14,26,19
"2018-05-08",0,8,5,2,7,4,5,4,18,14,18
"2018-05-09",0,15,11,5,13,8,8,9,18,23,28
"2018-05-10",0,10,7,4,13,4,9,4,12,17,19
"2018-05-11",0,8,6,4,12,5,6,5,11,18,13
"2018-05-14",0,14,13,6,22,8,10,4,14,27,22
"2018-05-15",1,13,13,5,20,6,14,6,26,27,28
"2018-05-16",0,11,14,5,18,9,9,7,27,16,29
"2018-05-17",1,8,9,9,16,5,11,3,16,24,18
"2018-05-18",0,12,9,6,10,5,7,5,10,18,16
"2018-05-21",0,9,9,6,11,5,6,6,18,21,21
"2018-05-22",1,17,19,8,25,10,13,10,18,30,37
"2018-05-23",0,8,9,6,18,2,8,5,15,22,17
"2018-05-24",1,15,14,6,21,5,13,8,16,25,26
"2018-05-25",1,13,12,5,16,11,11,3,25,20,24
"2018-05-29",1,12,12,3,17,7,7,5,17,22,22
"2018-05-30",0,12,12,6,15,6,12,9,16,26,18
"2018-05-31",1,9,7,2,16,4,8,2,15,19,17
"2018-06-01",0,12,11,5,14,8,8,7,15,24,22
"2018-06-04",0,9,12,2,12,7,7,4,14,13,24
"2018-06-05",1,8,10,4,11,9,6,3,22,19,26
"2018-06-06",0,13,9,11,18,6,11,7,13,25,19
"2018-06-07",0,7,5,5,12,4,7,4,17,19,15
"2018-06-08",0,11,11,3,15,8,9,7,20,17,24
"2018-06-11",1,12,4,10,18,2,13,4,6,32,8
"2018-06-12",1,8,15,4,13,10,9,6,21,17,26
"2018-06-13",1,12,12,4,12,8,9,8,19,19,18
"2018-06-14",1,13,5,4,13,4,8,4,11,23,13
"2018-06-15",1,11,15,9,19,6,15,4,20,27,22
"2018-06-18",0,7,9,4,16,8,9,4,14,18,26
"2018-06-19",1,8,9,5,10,8,9,4,17,19,18
"2018-06-20",1,13,13,7,16,9,11,3,19,26,21
"2018-06-21",1,14,10,12,17,5,14,4,14,24,21
"2018-06-22",0,9,8,4,15,7,10,4,14,15,25
"2018-06-25",1,8,11,3,15,4,5,1,17,16,25
"2018-06-26",0,11,12,8,12,7,12,9,14,24,24
"2018-06-27",1,11,22,5,17,18,8,13,22,19,43
"2018-06-28",0,15,10,6,15,8,9,4,21,21,29
"2018-06-29",1,10,11,1,11,10,6,7,22,18,26
"2018-07-02",0,12,10,7,15,10,7,6,13,21,20
"2018-07-03",1,13,16,9,19,10,11,8,27,27,25
"2018-07-05",0,14,11,7,17,11,10,9,18,29,27
"2018-07-06",0,11,11,5,19,10,12,7,21,22,33
"2018-07-09",0,10,11,5,15,3,7,3,13,19,12
"2018-07-10",0,11,10,7,15,4,11,5,15,17,24
"2018-07-11",1,15,9,7,13,5,12,5,10,25,23
"2018-07-12",0,18,14,13,26,8,13,11,21,30,26
"2018-07-13",0,11,6,1,16,8,9,5,16,22,25
"2018-07-16",0,7,9,3,9,9,6,6,24,17,28
"2018-07-17",0,11,14,4,13,6,6,4,23,15,24
"2018-07-18",0,9,6,1,10,4,2,3,21,16,21
"2018-07-19",1,11,6,4,16,5,12,4,15,18,21
"2018-07-20",0,12,11,7,16,4,11,7,17,21,19
"2018-07-23",0,9,9,5,14,6,6,6,15,16,27
"2018-07-24",0,9,15,5,20,13,11,10,30,17,28
"2018-07-25",0,17,8,3,19,7,6,5,14,23,21
"2018-07-26",0,8,10,6,10,7,3,3,24,21,20
"2018-07-27",1,9,8,2,13,5,6,6,14,16,22
"2018-07-30",1,16,11,7,17,8,9,6,17,22,28
"2018-07-31",0,15,15,6,16,12,6,6,23,28,24
"2018-08-01",1,14,14,9,19,9,16,7,19,28,24
"2018-08-02",0,12,14,8,17,9,7,5,23,31,27
"2018-08-03",0,10,11,4,20,10,7,8,23,24,33
"2018-08-06",0,17,9,6,13,3,3,3,16,23,22
"2018-08-07",0,10,10,6,11,7,5,6,24,17,29
"2018-08-08",1,12,6,6,9,5,9,2,12,23,18
"2018-08-09",1,8,12,5,8,7,6,4,15,20,22
"2018-08-10",1,11,7,7,19,10,13,6,11,25,18
"2018-08-13",1,13,16,6,15,6,8,5,18,21,25
"2018-08-14",0,10,13,5,17,6,7,8,19,19,20
"2018-08-15",1,16,11,9,24,7,15,4,10,30,19
"2018-08-16",0,7,9,8,12,6,6,5,18,23,18
"2018-08-17",0,10,9,6,14,8,13,4,18,21,28
"2018-08-20",0,8,9,6,16,9,12,7,17,29,26
"2018-08-21",0,19,7,11,26,3,16,6,8,28,13
"2018-08-22",1,16,15,7,13,12,11,11,24,25,26
"2018-08-23",1,11,11,4,16,6,9,4,11,19,26
"2018-08-24",0,15,6,9,18,8,12,8,18,30,29
"2018-08-27",0,15,16,11,23,7,14,7,14,28,19
"2018-08-28",1,13,11,9,22,9,12,7,19,27,32
"2018-08-29",0,13,12,12,18,5,9,7,13,27,27
"2018-08-30",1,11,10,9,19,11,13,6,18,23,28
"2018-08-31",1,13,12,5,18,9,11,5,19,23,18
"2018-09-04",0,12,15,4,17,4,6,3,14,22,19
"2018-09-05",0,14,6,7,16,6,11,9,16,28,15
"2018-09-06",0,15,11,3,23,9,12,11,20,24,32
"2018-09-07",1,16,16,10,18,10,13,8,17,22,28
"2018-09-10",1,13,15,8,21,9,14,7,21,29,27
"2018-09-11",0,12,13,7,19,9,7,4,17,21,31
"2018-09-12",0,15,12,8,20,9,14,4,24,31,28
"2018-09-13",0,8,11,3,16,5,9,5,12,26,14
"2018-09-14",1,14,15,8,25,6,14,11,20,33,23
"2018-09-17",1,13,12,3,16,8,8,10,15,17,18
"2018-09-18",0,10,9,8,16,5,11,7,13,22,16
"2018-09-19",0,15,16,13,21,8,14,10,24,30,26
"2018-09-20",0,8,7,4,9,3,7,3,15,14,21
"2018-09-21",0,10,7,3,12,7,4,3,13,16,20
"2018-09-24",1,16,17,11,25,8,13,4,23,31,38
"2018-09-25",1,13,18,5,15,12,13,7,27,20,30
"2018-09-26",1,11,9,5,19,5,8,3,16,24,20
"2018-09-27",0,10,9,6,19,6,10,3,18,21,24
"2018-09-28",0,9,10,7,17,3,10,5,14,20,21
"2018-10-01",0,8,5,3,9,3,5,5,8,12,9
"2018-10-02",0,8,10,2,7,8,6,7,13,17,16
"2018-10-03",1,10,8,5,16,8,4,7,21,21,24
"2018-10-04",1,4,3,1,5,2,3,4,11,10,19
"2018-10-05",1,10,4,5,11,6,6,2,17,15,23
"2018-10-08",0,9,7,3,10,5,7,5,9,12,16
"2018-10-09",1,6,5,2,8,1,9,4,10,15,12
"2018-10-10",1,11,7,4,12,4,11,4,7,24,11
"2018-10-11",1,5,4,3,7,3,2,3,6,8,4
"2018-10-12",1,4,4,6,12,1,9,6,7,12,11
"2018-10-15",1,7,7,6,12,7,11,6,11,15,16
"2018-10-16",0,6,12,2,6,6,4,6,8,10,20
"2018-10-17",0,8,3,5,10,4,7,2,9,10,12
"2018-10-18",1,10,8,2,15,4,9,6,7,19,14
"2018-10-19",0,6,6,2,12,4,10,3,12,15,21
"2018-10-22",1,11,8,6,11,7,7,7,10,16,19
"2018-10-23",0,6,7,4,8,3,5,2,16,11,16
"2018-10-24",1,9,13,2,10,7,8,3,16,17,25
"2018-10-25",0,12,7,5,20,3,11,5,10,27,9
"2018-10-26",1,6,7,4,13,5,5,4,8,12,17
"2018-10-29",1,5,6,1,9,2,6,2,8,11,13
"2018-10-30",0,7,6,1,10,4,4,4,13,10,14
"2018-10-31",0,13,9,6,13,5,11,5,8,16,13
"2018-11-01",0,12,15,5,13,9,4,4,18,23,26
"2018-11-02",1,10,7,4,9,2,9,3,5,14,10
"2018-11-05",0,8,3,6,12,2,5,3,7,17,6
"2018-11-06",0,7,13,3,8,7,4,6,9,11,15
"2018-11-07",0,6,4,3,8,2,6,5,12,13,11
"2018-11-08",0,7,7,3,12,3,5,3,5,15,15
"2018-11-09",1,12,5,2,13,4,4,8,10,15,11
"2018-11-12",1,2,4,2,6,4,4,5,6,6,11
"2018-11-13",1,9,8,6,10,6,6,6,10,15,16
"2018-11-14",1,4,7,1,5,6,4,3,12,12,15
"2018-11-15",0,9,3,3,11,5,6,3,14,14,14
"2018-11-16",0,16,13,12,22,4,17,4,16,33,23
"2018-11-19",1,9,8,4,11,7,9,6,16,24,15
"2018-11-20",1,9,6,5,16,7,8,3,16,20,17
"2018-11-21",1,4,11,1,9,8,7,4,11,15,18
"2018-11-23",1,5,5,7,10,7,8,6,15,16,23
"2018-11-26",0,12,7,1,17,6,9,6,11,19,19
"2018-11-27",0,7,11,1,12,7,3,6,16,13,18
"2018-11-28",0,7,5,4,13,3,10,6,15,17,14
"2018-11-29",1,11,10,5,13,7,10,6,15,21,23
"2018-11-30",0,8,4,4,17,2,10,3,10,21,8
"2018-12-03",0,9,5,3,12,3,5,5,13,15,11
"2018-12-04",1,13,7,3,12,7,8,7,16,21,23
"2018-12-06",0,5,3,3,8,4,5,4,7,11,12
"2018-12-07",1,7,5,1,5,5,5,4,11,11,16
"2018-12-10",0,6,6,4,11,1,8,2,11,11,10
"2018-12-11",1,8,11,4,16,10,10,5,8,20,15
"2018-12-12",0,6,5,5,11,8,9,7,12,17,14
"2018-12-13",0,5,6,1,7,6,8,3,13,11,18
"2018-12-14",1,13,6,5,19,5,11,3,11,23,14
"2018-12-17",1,6,6,3,8,3,7,7,11,18,12
"2018-12-18",1,6,10,3,12,7,5,3,12,12,18
"2018-12-19",1,10,7,1,14,2,3,5,7,19,15
"2018-12-20",1,8,7,3,9,5,5,6,11,13,13
"2018-12-21",1,6,6,4,7,6,7,7,8,14,14
"2018-12-24",1,5,6,2,6,3,3,1,10,7,12
"2018-12-26",0,8,8,4,13,6,9,5,11,13,16
"2018-12-27",0,4,9,3,3,8,4,4,12,10,19
"2018-12-28",1,7,6,3,10,3,7,3,13,10,19
"2018-12-31",0,5,9,4,10,6,4,8,11,11,18
"2019-01-02",0,10,5,3,13,4,7,3,13,13,15
"2019-01-03",1,8,9,3,8,5,8,4,9,14,14
"2019-01-04",0,4,8,2,5,6,6,2,13,8,15
"2019-01-07",0,14,11,2,14,4,7,3,12,18,19
"2019-01-08",0,8,3,3,14,4,6,3,5,14,9
"2019-01-09",0,7,10,4,14,6,7,3,10,19,17
"2019-01-10",0,7,9,3,15,6,6,7,14,19,22
"2019-01-11",0,9,13,2,11,10,9,6,14,13,20
"2019-01-14",0,16,11,7,14,6,15,4,14,21,19
"2019-01-15",0,6,13,3,9,10,4,3,14,13,15
"2019-01-16",0,6,6,0,9,3,5,2,11,14,11
"2019-01-17",0,3,4,2,7,3,5,4,12,9,11
"2019-01-18",0,4,5,4,6,3,4,3,11,12,14
"2019-01-22",1,10,11,6,19,4,12,5,18,17,23
"2019-01-23",1,7,6,5,9,4,6,6,11,18,12
"2019-01-24",1,5,8,1,8,5,5,8,10,12,18
"2019-01-25",0,6,8,1,11,3,7,5,6,13,12
"2019-01-28",1,6,11,7,11,11,6,7,15,17,25
"2019-01-29",0,12,9,3,12,7,11,5,13,17,18
"2019-01-30",0,3,5,1,5,5,6,1,7,15,10
"2019-01-31",0,4,8,0,8,6,4,2,14,11,18
"2019-02-01",0,8,8,7,10,2,6,5,9,15,14
"2019-02-04",0,7,6,4,11,2,8,2,8,15,10
"2019-02-05",0,10,8,5,16,4,10,2,12,21,13
"2019-02-06",0,6,3,4,11,3,4,3,11,16,13
"2019-02-07",1,7,8,3,10,4,7,4,8,11,10
"2019-02-08",0,6,5,3,9,4,5,4,7,16,14
"2019-02-11",1,9,8,5,17,8,13,5,11,27,17
"2019-02-12",0,7,6,4,11,5,9,3,10,19,13
"2019-02-13",0,13,4,3,9,4,7,6,16,19,23
"2019-02-14",1,10,7,4,8,7,3,2,4,10,13
"2019-02-15",0,7,11,7,13,6,10,3,14,18,18
"2019-02-19",0,4,9,3,19,6,7,3,15,19,19
"2019-02-20",0,11,12,1,19,9,5,6,30,21,31
"2019-02-21",1,12,6,10,15,5,11,2,14,27,16
"2019-02-22",0,15,9,10,23,8,15,6,26,28,27
